,Name
4503,bbb_4611
5835,bbb_5088
3935,bbb_6696
7092,bbb_5382
4063,DrugBank_113
4596,bbb_5573
5931,bbb_5420
6406,bbb_7785
5560,bbb_3765
2262,bbb_2880
2097,bbb_5660
2174,bbb_7049
1358,bbb_4386
453,bbb_61
6775,bbb_2263
5330,bbb_3046
608,bbb_674
4783,bbb_7451
7348,bbb_7776
2127,bbb_6230
5512,bbb_3658
6686,bbb_1970
220,bbb_304
3760,bbb_5021
2354,bbb_5567
2646,bbb_5623
5256,bbb_2614
6496,bbb_1329
4158,bbb_1913
5926,bbb_5412
6434,DrugBank_37
5507,bbb_3651
6718,bbb_2161
142,bbb_398
7174,bbb_5760
4578,bbb_5320
7078,bbb_5351
156,bbb_371
7310,bbb_7623
2323,bbb_4746
4586,bbb_5440
7158,bbb_5706
7238,bbb_5929
120,bbb_401
6545,bbb_1577
7076,bbb_5346
6989,bbb_4669
3199,bbb_7028
7093,bbb_5385
6759,bbb_2232
2939,bbb_3752
923,bbb_993
3838,bbb_5956
6095,bbb_6300
2898,bbb_3303
105,bbb_423
4821,bbb_7726
7141,bbb_5606
7128,bbb_5529
5279,bbb_2681
4429,bbb_4017
2560,bbb_3783
7023,bbb_5197
6302,bbb_7214
5406,bbb_3251
6946,bbb_2793
81,bbb_446
6813,bbb_2334
68,bbb_479
6337,bbb_7407
7052,bbb_5302
6424,DrugBank_168
6850,bbb_2407
27,bbb_507
180,bbb_339
7178,bbb_5770
581,bbb_632
2317,bbb_4657
1658,bbb_4178
2228,DrugBank_51
7143,bbb_5611
7341,bbb_7767
5861,bbb_5177
4620,bbb_5895
3091,bbb_5960
7199,bbb_5842
7243,bbb_5940
6042,bbb_5933
6851,bbb_2408
4195,bbb_2256
149,bbb_384
3869,bbb_6214
526,bbb_568
2993,bbb_6110
2424,bbb_7274
164,bbb_370
3787,bbb_5301
2682,bbb_6411
5992,bbb_5741
2599,bbb_4838
6907,bbb_2512
7157,bbb_5705
7228,bbb_5905
7012,bbb_5105
717,bbb_776
66,bbb_477
2417,bbb_7044
1032,bbb_7396
2764,DrugBank_3
6797,bbb_2291
7250,bbb_5952
6335,bbb_7378
7026,bbb_5207
3097,bbb_6045
7247,bbb_5949
3045,bbb_5423
2375,bbb_6102
172,bbb_349
6824,bbb_2355
1412,bbb_5702
129,bbb_414
7365,bbb_7797
7003,bbb_5079
6647,bbb_1813
997,bbb_7632
467,bbb_34
2984,bbb_4541
6002,bbb_5773
3105,bbb_6114
5922,bbb_5390
6996,bbb_4972
4623,bbb_5917
1112,bbb_3389
6715,bbb_2152
256,bbb_272
4419,bbb_3947
2645,bbb_5622
1403,bbb_5433
204,bbb_321
125,bbb_410
1402,bbb_5148
62,bbb_470
7000,bbb_5072
146,bbb_381
4060,CASE_2
97,bbb_432
5293,bbb_2792
3132,bbb_6370
6606,bbb_1730
3239,bbb_7595
6781,bbb_2270
7324,bbb_7691
1102,bbb_3288
3034,bbb_5195
1749,bbb_5727
7352,bbb_7780
6509,bbb_1446
4607,bbb_5700
949,bbb_1023
3766,bbb_5122
2229,DrugBank_97
3942,bbb_6737
