,Name
3836,bbb_5939
4373,bbb_3657
6825,bbb_2358
3776,bbb_5187
5037,bbb_1724
2002,bbb_4113
3807,bbb_5643
1169,bbb_3383
7242,bbb_5936
6712,bbb_2086
648,bbb_705
6340,bbb_7418
2647,bbb_5628
2995,bbb_4694
5868,bbb_5199
859,bbb_930
4403,bbb_3829
3075,bbb_5796
7226,bbb_5903
2572,bbb_4251
6452,bbb_1065
7262,bbb_6335
6093,bbb_6286
4567,bbb_5190
4019,bbb_7479
3058,bbb_5648
5148,bbb_2153
6443,DrugBank_85
2271,bbb_2941
1099,bbb_7701
3144,bbb_6453
6523,bbb_1504
4538,bbb_4823
7187,bbb_5818
6814,bbb_2335
4819,bbb_7721
5016,bbb_1640
7163,bbb_5717
4317,bbb_3379
7075,bbb_5345
1163,bbb_2041
4442,bbb_4096
5078,bbb_1851
6508,bbb_1445
6001,bbb_5771
2316,bbb_4648
6763,bbb_2247
3783,bbb_5261
5670,bbb_4031
7051,bbb_5300
7237,bbb_5928
106,bbb_425
996,bbb_7631
6445,DrugBank_88
7231,bbb_5908
2304,bbb_4250
7209,bbb_5857
485,bbb_21
6329,bbb_7354
6054,bbb_5995
225,bbb_303
6815,bbb_2336
1538,bbb_1338
6526,bbb_1525
6727,bbb_2175
3061,bbb_5675
2899,bbb_3306
6257,bbb_6969
6609,bbb_1735
7294,bbb_7364
3454,bbb_3305
6324,bbb_7309
705,bbb_768
4709,bbb_6756
490,bbb_13
5759,bbb_4556
5932,bbb_5428
6357,bbb_7525
5665,bbb_4024
2663,bbb_6078
7203,bbb_5847
5975,bbb_5651
3845,bbb_6003
4565,bbb_5161
7028,bbb_5210
7113,bbb_5430
2875,bbb_2885
4833,CASE_17
890,bbb_960
7108,bbb_5410
6565,bbb_1616
3312,bbb_1518
2238,bbb_1781
4406,bbb_3844
1750,bbb_5794
3289,bbb_1318
4561,bbb_5139
6154,bbb_6436
5837,bbb_5091
1197,bbb_5599
7082,bbb_5367
6597,bbb_1707
6075,bbb_6210
2061,bbb_4805
6911,bbb_2524
383,bbb_146
5257,bbb_2615
7002,bbb_5074
7214,bbb_5865
6033,bbb_5894
7249,bbb_5951
5924,bbb_5397
4394,bbb_3769
5421,bbb_3283
519,bbb_557
983,bbb_1057
6638,bbb_1791
7192,bbb_5831
627,bbb_684
6774,bbb_2261
7335,bbb_7757
7255,bbb_5966
5929,bbb_5417
7146,bbb_5627
1473,bbb_7011
682,bbb_743
6013,bbb_5822
24,bbb_508
6268,bbb_7053
7345,bbb_7772
1931,bbb_2148
4619,bbb_5880
7027,bbb_5208
6025,bbb_5874
2972,bbb_4362
4389,bbb_3730
5626,bbb_3916
6788,bbb_2278
2822,bbb_2001
5979,bbb_5682
6468,bbb_1150
4400,bbb_3805
6690,bbb_2021
4558,bbb_5081
907,bbb_980
3596,bbb_3988
3123,bbb_6152
1404,bbb_5443
6987,bbb_4092
2084,bbb_5159
720,bbb_780
993,bbb_5676
7271,bbb_6810
6399,bbb_7755
4939,bbb_1289
7123,bbb_5494
3066,bbb_5758
3030,bbb_5093
303,bbb_220
497,bbb_5
6826,bbb_2359
6020,bbb_5862
4898,bbb_1099
3274,bbb_1123
75,bbb_458
5918,bbb_5361
778,bbb_845
6407,bbb_7800
3069,bbb_5772
6608,bbb_1732
5634,bbb_3927
6819,bbb_2342
3810,bbb_5654
4599,bbb_5638
1751,bbb_5885
4613,bbb_5765
7007,bbb_5096
749,bbb_810
7190,bbb_5828
158,bbb_374
3272,bbb_1102
4483,bbb_4455
152,bbb_379
6925,bbb_2560
3124,bbb_6164
3979,bbb_7156
2774,bbb_1224
5879,bbb_5240
6685,bbb_1961
4849,DrugBank_135
4096,bbb_1192
6218,bbb_6751
6022,bbb_5870
5585,bbb_3823
7062,bbb_5324
5530,bbb_3694
6630,bbb_1765
6465,bbb_1124
3033,bbb_5193
5010,bbb_1619
525,bbb_565
2103,bbb_5999
1623,bbb_2999
4868,DrugBank_58
414,bbb_93
6321,bbb_7289
7180,bbb_5804
195,bbb_330
6323,bbb_7301
382,bbb_143
4201,bbb_2351
774,bbb_837
6287,bbb_7161
112,bbb_420
5843,bbb_5109
7182,bbb_5806
1260,bbb_2103
1039,bbb_6438
6417,DrugBank_142
7232,bbb_5909
7050,bbb_5290
3214,bbb_7275
22,bbb_522
6963,bbb_3793
54,bbb_471
6472,bbb_1155
6888,bbb_2477
2374,bbb_6097
6548,bbb_1582
4913,bbb_1162
363,bbb_152
2934,bbb_3644
6857,bbb_2419
5469,bbb_3505
4362,bbb_3594
6481,bbb_1241
3180,bbb_6876
4566,bbb_5169
5984,bbb_5714
4105,bbb_1311
369,bbb_136
7148,bbb_5631
4274,bbb_3047
4430,bbb_4030
7313,bbb_7642
2613,bbb_4967
5636,bbb_3929
2634,bbb_5449
2550,bbb_3431
3072,bbb_5782
3885,bbb_6346
5337,bbb_3070
2357,bbb_5633
7086,bbb_5374
7,bbb_535
6524,bbb_1515
6533,bbb_1536
7317,bbb_7661
1408,bbb_5577
3079,bbb_5811
7314,bbb_7650
7350,bbb_7778
7145,bbb_5624
6436,DrugBank_46
5907,bbb_5334
5982,bbb_5695
479,bbb_24
2755,bbb_7724
18,bbb_517
4695,bbb_6683
501,bbb_2
3801,bbb_5589
6773,bbb_2260
876,bbb_947
3890,bbb_6422
1019,bbb_4902
6817,bbb_2339
478,bbb_25
4934,bbb_1263
4252,bbb_2839
5635,bbb_3928
6782,bbb_2271
2878,bbb_2888
7164,bbb_5719
5586,bbb_3824
2096,bbb_5635
3167,bbb_6725
5169,bbb_2287
2762,DrugBank_165
5264,bbb_2635
5704,bbb_4094
6015,bbb_5841
1203,bbb_5673
2449,bbb_1118
5172,bbb_2298
31,bbb_506
6030,bbb_5887
5872,bbb_5209
5911,bbb_5347
6239,bbb_6802
6236,bbb_6798
6392,bbb_7709
1649,bbb_4144
5382,bbb_3203
3087,bbb_5946
5858,bbb_5168
2918,bbb_3425
6429,DrugBank_29
2299,bbb_4135
7105,bbb_5405
343,bbb_178
5677,bbb_4051
925,bbb_998
310,bbb_212
3017,bbb_4922
3031,bbb_5157
6969,bbb_3897
6279,bbb_7141
3569,bbb_3920
4609,bbb_5709
7368,bbb_7801
79,bbb_454
6693,bbb_2025
6991,bbb_4674
7009,bbb_5098
4527,bbb_7733
6673,bbb_1863
3790,bbb_5416
3809,bbb_5649
594,bbb_647
5856,bbb_5141
3799,bbb_5521
6230,bbb_6778
6816,bbb_2337
4228,bbb_2630
2362,bbb_5691
7366,bbb_7798
592,bbb_645
430,bbb_76
6200,bbb_6689
381,bbb_141
271,bbb_252
6028,bbb_5878
5659,bbb_4006
7067,bbb_5330
4521,bbb_5030
2364,bbb_5701
4756,bbb_7216
3786,bbb_5289
7069,bbb_5333
5073,bbb_1841
3012,bbb_4874
127,bbb_412
1252,bbb_1520
51,bbb_485
7130,bbb_5534
7259,bbb_6105
2842,bbb_2619
7100,bbb_5399
4022,bbb_7517
6482,bbb_1260
2442,bbb_7682
5205,bbb_2441
2685,bbb_6475
6376,bbb_7649
99,bbb_428
67,bbb_478
433,bbb_80
6605,bbb_1722
224,bbb_302
3055,bbb_5579
3,bbb_539
2573,bbb_4252
6942,bbb_2613
2631,bbb_5406
737,bbb_802
499,bbb_6
2670,bbb_6331
3984,bbb_7197
1988,bbb_3113
3831,bbb_5910
6238,bbb_6801
2834,bbb_2384
6795,bbb_2288
5299,bbb_2809
5477,bbb_3516
6454,bbb_1067
3707,bbb_4647
3843,bbb_5998
3817,bbb_5774
622,bbb_677
6578,bbb_1649
7121,bbb_5488
3063,bbb_5696
7308,bbb_7614
6586,bbb_1692
6047,bbb_5970
6623,bbb_1757
407,bbb_105
3944,bbb_6739
1156,bbb_7612
6780,bbb_2269
4577,bbb_5314
6365,bbb_7592
5946,bbb_5495
5967,bbb_5582
6972,bbb_3904
218,bbb_305
6041,bbb_5930
3051,bbb_5532
897,bbb_969
7035,bbb_5233
1916,bbb_1884
360,bbb_153
4426,bbb_4001
4587,bbb_5464
5972,bbb_5626
5806,bbb_2628
3445,bbb_3245
4269,bbb_3014
7336,bbb_7761
5273,bbb_2666
4700,bbb_6721
306,bbb_210
4910,bbb_1146
5068,bbb_1822
6052,bbb_5990
7290,bbb_7284
432,bbb_78
3380,bbb_2422
6276,bbb_7131
6783,bbb_2272
2243,bbb_1969
6004,bbb_5797
6765,bbb_2249
4048,bbb_7664
3065,bbb_5735
1737,bbb_5153
630,bbb_690
5274,bbb_2667
5995,bbb_5745
6675,bbb_1898
498,bbb_4
6003,bbb_5791
1877,DrugBank_156
6922,bbb_2548
323,bbb_198
885,bbb_955
930,bbb_1005
7047,bbb_5263
2520,bbb_2945
7241,bbb_5935
614,bbb_668
206,bbb_318
7181,bbb_5805
3651,bbb_4284
6227,bbb_6771
6121,bbb_6371
855,bbb_925
549,bbb_597
5026,bbb_1673
7219,bbb_5879
3777,bbb_5222
5118,bbb_2019
5524,bbb_3679
4597,bbb_5576
787,bbb_855
212,bbb_313
6708,bbb_2064
2698,bbb_6747
4851,DrugBank_14
6684,bbb_1942
1743,bbb_5575
6804,bbb_2301
5700,bbb_4088
4827,bbb_7789
1753,bbb_5982
208,bbb_312
3347,bbb_1959
6519,bbb_1477
693,bbb_753
6379,bbb_7675
6415,DrugBank_124
1051,bbb_1906
2591,bbb_4662
5875,bbb_5228
49,bbb_487
2914,bbb_3378
4844,DrugBank_126
970,bbb_1044
5927,bbb_5413
6731,bbb_2181
4031,bbb_7579
7133,bbb_5537
3078,bbb_5803
6368,bbb_7611
1168,bbb_3108
7211,bbb_5861
4369,bbb_3626
5969,bbb_5603
7010,bbb_5099
5021,bbb_1654
287,bbb_233
578,bbb_630
6413,DrugBank_110
286,bbb_236
978,bbb_1052
3407,bbb_2829
6246,bbb_6856
1202,bbb_5645
7351,bbb_7779
4786,bbb_7461
61,bbb_468
566,bbb_613
1134,bbb_3059
7013,bbb_5113
2823,bbb_2004
102,bbb_426
2963,bbb_4254
6396,bbb_7734
5615,bbb_3898
4658,bbb_6333
5604,bbb_3881
4313,bbb_3357
2544,bbb_3270
7088,bbb_5377
6451,bbb_1064
47,bbb_489
5112,bbb_1960
427,bbb_73
4854,DrugBank_150
7346,bbb_7773
6592,bbb_1700
7316,bbb_7659
6422,DrugBank_151
122,bbb_405
7312,bbb_7641
6955,bbb_3275
5480,bbb_3537
321,bbb_196
4380,bbb_3710
6515,bbb_1470
6614,bbb_1748
6961,bbb_3758
6737,bbb_2187
5411,bbb_3265
6768,bbb_2253
4908,bbb_1127
2747,bbb_7501
5250,bbb_2597
5594,bbb_3838
5592,bbb_3835
26,bbb_512
4548,bbb_4947
5756,bbb_4531
7089,bbb_5378
2844,bbb_2634
469,bbb_36
7017,bbb_5127
6791,bbb_2281
3962,bbb_6964
3612,bbb_4016
451,bbb_59
4677,bbb_6515
6000,bbb_5768
3278,bbb_1186
2556,bbb_3548
375,bbb_142
3627,bbb_4081
5013,bbb_1633
3967,bbb_6995
1171,bbb_3407
634,bbb_689
7331,bbb_7749
3250,bbb_7751
3220,bbb_7340
6199,bbb_6682
3145,bbb_6457
7333,bbb_7754
5596,bbb_3842
4570,bbb_5265
5851,bbb_5123
5321,bbb_3030
5941,bbb_5474
4286,bbb_3146
3775,bbb_5182
376,bbb_144
6896,bbb_2496
388,bbb_123
6905,bbb_2508
169,bbb_343
5994,bbb_5744
4850,DrugBank_139
6785,bbb_2275
5612,bbb_3894
1566,bbb_2143
254,bbb_266
460,bbb_45
7153,bbb_5665
1101,bbb_2321
2272,bbb_3107
253,bbb_274
6812,bbb_2330
988,bbb_4985
735,bbb_799
4861,DrugBank_39
1652,bbb_4164
7116,bbb_5441
625,bbb_683
3260,DrugBank_162
4744,bbb_7105
3619,bbb_4043
420,bbb_89
1015,bbb_4825
317,bbb_202
5840,bbb_5104
364,bbb_148
2836,bbb_2405
6854,bbb_2414
874,bbb_945
15,bbb_524
1234,bbb_1297
5155,bbb_2198
6492,bbb_1282
3543,bbb_3833
4790,bbb_7470
5768,bbb_4588
2406,bbb_6829
442,bbb_62
4743,bbb_7103
6659,bbb_1837
3812,bbb_5672
1739,bbb_5173
86,bbb_451
6037,bbb_5913
4855,DrugBank_158
289,bbb_235
449,bbb_55
3084,bbb_5914
6196,bbb_6669
5993,bbb_5743
7230,bbb_5907
6242,bbb_6816
512,bbb_559
542,bbb_591
7293,bbb_7321
6625,bbb_1759
3785,bbb_5278
3610,bbb_4013
6577,bbb_1648
1012,bbb_4514
7354,bbb_7784
6833,bbb_2369
4832,CASE_16
7295,bbb_7417
3815,bbb_5742
6034,bbb_5897
7304,bbb_7594
4418,bbb_3942
3981,bbb_7172
6038,bbb_5916
7118,bbb_5461
744,bbb_809
6040,bbb_5926
5428,bbb_3338
5793,bbb_5144
7120,bbb_5478
3897,bbb_6458
920,bbb_990
3708,bbb_4650
358,bbb_156
5219,bbb_2482
7034,bbb_5217
462,bbb_43
750,bbb_815
6940,bbb_2605
912,bbb_984
4750,bbb_7191
908,bbb_981
517,bbb_555
3062,bbb_5680
4603,bbb_5683
341,bbb_176
295,bbb_222
3163,bbb_6680
3739,bbb_4877
5925,bbb_5403
5490,bbb_3604
6556,bbb_1599
892,bbb_962
477,bbb_26
6564,bbb_1615
2829,bbb_2231
959,bbb_1033
3889,bbb_6413
7302,bbb_7580
3660,bbb_4407
6253,bbb_6952
6799,bbb_2293
7096,bbb_5391
5497,bbb_3622
5815,bbb_5005
4985,bbb_1506
276,bbb_249
404,bbb_107
6070,bbb_6167
5397,bbb_3234
5175,bbb_2307
1919,bbb_2000
5601,bbb_3867
2079,bbb_5106
7373,bbb_7807
2860,bbb_2860
4944,bbb_1295
6493,bbb_1324
652,bbb_7112
5318,bbb_3020
904,bbb_979
6970,bbb_3900
1165,bbb_2752
6641,bbb_1800
4136,bbb_1586
1122,bbb_6869
2250,bbb_2160
5217,bbb_2479
6494,bbb_1326
5286,bbb_2780
3010,bbb_4868
724,bbb_789
6192,bbb_6660
7215,bbb_5867
6062,bbb_6086
151,bbb_378
4074,DrugBank_59
623,bbb_680
7330,bbb_7748
6270,bbb_7096
4081,bbb_1088
984,bbb_1058
5332,bbb_3049
2733,bbb_7270
5437,bbb_3416
6402,bbb_7760
5694,bbb_4072
7151,bbb_5655
6487,bbb_1270
5216,bbb_2476
6383,bbb_7680
6373,bbb_7643
3591,bbb_3979
7358,bbb_7790
5854,bbb_5137
721,bbb_784
6692,bbb_2024
6420,DrugBank_145
3867,bbb_6160
6719,bbb_2162
7101,bbb_5400
4234,bbb_2702
480,bbb_23
428,bbb_74
5939,bbb_5463
1177,bbb_4389
7006,bbb_5095
141,bbb_389
5619,bbb_3905
198,bbb_326
3263,DrugBank_17
6590,bbb_1698
4246,bbb_2786
2877,bbb_2887
1917,bbb_1928
615,bbb_669
5305,bbb_2820
1181,bbb_4622
3628,bbb_4082
5695,bbb_4079
3948,bbb_6764
6588,bbb_1696
5819,bbb_5025
1244,bbb_1398
5448,bbb_3473
6929,bbb_2571
523,bbb_563
7063,bbb_5326
5709,bbb_4101
2697,bbb_6692
790,bbb_857
2619,bbb_5028
7036,bbb_5235
6937,bbb_2590
3427,bbb_3008
3552,bbb_3855
4680,bbb_6550
3792,bbb_5458
6978,bbb_3957
368,bbb_133
2648,bbb_5629
7171,bbb_5748
5867,bbb_5192
4848,DrugBank_134
3617,bbb_4041
865,bbb_938
4455,bbb_4192
6091,bbb_6278
5850,bbb_5121
7154,bbb_5692
59,bbb_464
1944,bbb_2712
6603,bbb_1719
2355,bbb_5598
348,bbb_164
1196,bbb_5584
4966,bbb_1442
322,bbb_197
6559,bbb_1602
2218,DrugBank_105
5844,bbb_5110
676,bbb_735
6262,bbb_6986
518,bbb_556
3375,bbb_2349
446,bbb_53
5648,bbb_3962
6043,bbb_5945
3765,bbb_5118
5769,bbb_4591
2709,bbb_6867
6017,bbb_5848
7095,bbb_5388
6986,bbb_4089
5658,bbb_4005
3978,bbb_7149
4622,bbb_5898
3920,bbb_6618
77,bbb_461
803,bbb_872
5614,bbb_3896
4611,bbb_5736
165,bbb_363
6916,bbb_2534
521,bbb_560
6610,bbb_1739
6971,bbb_3901
2868,bbb_2875
46,bbb_493
3575,bbb_3934
7362,bbb_7794
924,bbb_997
6760,bbb_2240
2785,bbb_1347
4049,bbb_7665
188,bbb_359
7184,bbb_5808
434,bbb_81
213,bbb_315
2185,bbb_7110
5873,bbb_5211
5855,bbb_5138
5978,bbb_5679
6895,bbb_2495
3475,bbb_3358
7353,bbb_7782
7198,bbb_5840
329,bbb_191
5671,bbb_4033
3150,bbb_6495
6629,bbb_1764
4594,bbb_5550
3504,bbb_3617
4347,bbb_3514
7056,bbb_5312
6956,bbb_3430
6794,bbb_2286
3771,bbb_5163
4800,bbb_7571
6724,bbb_2172
5947,bbb_5496
7054,bbb_5307
2342,bbb_5068
7150,bbb_5640
5462,bbb_3496
2042,bbb_4575
2865,bbb_2867
1387,bbb_4927
5973,bbb_5646
5970,bbb_5612
7298,bbb_7454
6021,bbb_5866
840,bbb_909
4224,bbb_2596
4533,bbb_4751
5637,bbb_3930
663,bbb_723
3082,bbb_5869
5158,bbb_2208
2654,bbb_5750
5624,bbb_3913
5892,bbb_5276
4205,bbb_2389
7204,bbb_5849
6936,bbb_2583
699,bbb_761
6459,bbb_1098
5028,bbb_1675
6135,bbb_6388
511,bbb_548
6830,bbb_2366
4969,bbb_1461
5983,bbb_5711
1127,bbb_1201
5842,bbb_5108
6010,bbb_5817
82,bbb_447
5222,bbb_2488
248,bbb_277
4501,bbb_4609
5775,bbb_4620
4065,DrugBank_116
902,bbb_974
6463,bbb_1112
494,bbb_9
4842,DrugBank_119
5182,bbb_2326
3183,bbb_6950
5066,bbb_1817
6076,bbb_6212
2526,bbb_3173
6544,bbb_1570
849,bbb_919
7356,bbb_7787
2557,bbb_3593
681,bbb_742
7224,bbb_5901
6332,bbb_7357
7040,bbb_5248
6057,bbb_6004
3396,bbb_2705
7260,bbb_6239
5384,bbb_3205
589,bbb_640
4866,DrugBank_53
4405,bbb_3843
6097,bbb_6304
2942,bbb_3797
6730,bbb_2180
7117,bbb_5447
6522,bbb_1503
502,bbb_1
3816,bbb_5767
5032,bbb_1705
196,bbb_332
2769,bbb_1092
5,bbb_531
4299,bbb_3248
7066,bbb_5329
6657,bbb_1835
3076,bbb_5798
4634,bbb_6108
3197,bbb_7026
5974,bbb_5650
5173,bbb_2305
279,bbb_243
6012,bbb_5821
6177,bbb_6559
538,bbb_589
1439,bbb_6221
5945,bbb_5490
6964,bbb_3801
5654,bbb_3968
7074,bbb_5341
1007,bbb_3401
5734,bbb_4401
5336,bbb_3068
313,bbb_217
2523,bbb_3021
1251,bbb_1517
751,bbb_816
848,bbb_918
448,bbb_57
6890,bbb_2484
1740,bbb_5287
186,bbb_356
6729,bbb_2178
226,bbb_298
3006,bbb_4848
492,bbb_10
6726,bbb_2174
4738,bbb_7064
355,bbb_162
5027,bbb_1674
4,bbb_540
4637,bbb_6158
6006,bbb_5802
2092,bbb_5570
7185,bbb_5812
6671,bbb_1861
6648,bbb_1814
29,bbb_504
5696,bbb_4083
4937,bbb_1284
4482,bbb_4450
6573,bbb_1636
6933,bbb_2579
5438,bbb_3432
872,bbb_944
1514,bbb_1160
1095,bbb_7625
5121,bbb_2033
435,bbb_82
3993,bbb_7304
4506,bbb_4631
5398,bbb_3235
92,bbb_441
5707,bbb_4099
5041,bbb_1733
162,bbb_367
5954,bbb_5513
3357,bbb_2132
7175,bbb_5761
5588,bbb_3826
6418,DrugBank_143
3712,bbb_4855
6484,bbb_1266
334,bbb_182
1148,bbb_6260
6286,bbb_7160
4767,bbb_7358
5038,bbb_1725
4152,bbb_1831
2478,bbb_1983
2481,bbb_2047
4422,bbb_3969
6480,bbb_1233
4357,bbb_3556
1446,bbb_6557
4436,bbb_4049
3615,bbb_4023
4290,bbb_3165
4863,DrugBank_47
5360,bbb_3141
96,bbb_436
6997,bbb_4973
754,bbb_818
6644,bbb_1810
405,bbb_108
4464,bbb_4321
2429,bbb_7363
6829,bbb_2365
691,bbb_749
6585,bbb_1691
6681,bbb_1926
5193,bbb_2385
1681,bbb_4328
154,bbb_376
5965,bbb_5559
6800,bbb_2294
110,bbb_419
6438,DrugBank_62
4873,DrugBank_75
6266,bbb_6991
2473,bbb_1875
5622,bbb_3910
2307,bbb_4437
6539,bbb_1555
353,bbb_160
4950,bbb_1305
362,bbb_151
6766,bbb_2250
6333,bbb_7374
6983,bbb_4034
5628,bbb_3918
3900,bbb_6462
6967,bbb_3841
712,bbb_786
731,bbb_796
6023,bbb_5872
465,bbb_39
43,bbb_492
6105,bbb_6329
602,bbb_653
5482,bbb_3539
283,bbb_241
4615,bbb_5793
5039,bbb_1728
5971,bbb_5621
618,bbb_673
5644,bbb_3952
3098,bbb_6046
6951,bbb_3041
5684,bbb_4059
7347,bbb_7775
6400,bbb_7758
5702,bbb_4091
7077,bbb_5349
5746,bbb_4472
6189,bbb_6613
4209,bbb_2399
5618,bbb_3903
4398,bbb_3787
6558,bbb_1601
4676,bbb_6506
7327,bbb_7697
3893,bbb_6450
7125,bbb_5515
7188,bbb_5826
1582,bbb_2727
5167,bbb_2283
7004,bbb_5087
5871,bbb_5205
6912,bbb_2527
7025,bbb_5206
294,bbb_226
2740,bbb_7316
285,bbb_239
3782,bbb_5238
6663,bbb_1849
6720,bbb_2164
779,bbb_846
4625,bbb_5938
2630,bbb_5362
6387,bbb_7688
5950,bbb_5499
3481,bbb_3382
5720,bbb_4195
6138,bbb_6393
